Fatal_Accident_Index,Fatal_Casualty_Type,Fatal_Casualty_Sex,Fatal_Casualty_Age
"2007330702240",Motor_Cycle_Rider,Male,33
"2007330702243",Pedestrian,Male,22
"2007330702392",Car_Driver,Male,22
"2007330702632",Car_Passenger,Male,25
"2007330702682",Car_Driver,Male,28
"2007330702971",Motor_Cycle_Rider,Male,62
"2007330703014",Car_Driver,Male,20
"2007330703144",Car_Driver,Male,18
"2007330703184",Pedestrian,Male,22
"2007330703189",Car_Passenger,Female,68
"2007330703484",Car_Driver,Male,26
"2007330703510",Car_Driver,Female,74
"2007330703682",Pedal Cyclist,Male,44
"2007330703712",Pedestrian,Female,74
"2007330703714",Motor_Cycle_Rider,Male,51
"2007330703744",Car_Driver,Female,18
"2007330703906",Car_Driver,Male,29
"2007330704196",Car_Driver,Female,18
"2007330704229",Car_Passenger,Male,31
"2007330704397",Motor_Cycle_Rider,Male,55
"2007330704580",HGV_Driver,Male,51
"2007330704745",Car_Passenger,Female,40
"2007330705096",Motor_Cycle_Rider,Male,20
"2007330705163",Motor_Cycle_Rider,Male,38
"2007330705317",Motor_Cycle_Rider,Male,18
"2007330705600",Car_Passenger,Male,80
"2007330705669",Car_Driver,Male,43
"2007330706092",Car_Passenger,Female,80
"2007330706180",Car_Passenger,Male,16
"2007330706180",Car_Passenger,Male,17
"2007330706334",Pedestrian,Male,19
"2007330706336",Car_Passenger,Male,18
"2007330706483",Pedestrian,Male,25
"2007330706665",Motor_Cycle_Rider,Male,46
"2007330706776",Car_Passenger,Male,18
"2007330707041",Car_Driver,Female,79
"2007330707067",Car_Passenger,Male,17
"2007330707209",Motor_Cycle_Rider,Male,47
"2007330707844",Pedestrian,Male,51
"2007330707863",Car_Passenger,Female,18
"2007330708053",Car_Driver,Male,43
"2007330708094",Car_Driver,Male,20
"2007330708567",Car_Driver,Male,59
"2007330708593",Pedestrian,Male,70
"2007330708595",Car_Driver,Male,21
"2007330708612",Car_Driver,Male,23
"2007330708688",Car_Driver,Male,23
"2007330708728",Pedestrian,Male,61
"2007330708729",Pedestrian,Male,83
"2007330708796",Car_Passenger,Male,20
"200734NC28407",Car_Passenger,Male,23
"200734NC80127",Pedestrian,Male,43
"200734NC80167",Car_Driver,Male,23
"200734NC80187",Car_Driver,Male,76
"200734NC80207",Car_Passenger,Male,13
"200734NC80207",Car_Passenger,Male,13
"200734NE80147",Van_Driver,Male,23
"200734NE80147",HGV_Driver,Male,60
"200734NE80157",Pedestrian,Female,76
"200734NE80287",Car_Driver,Male,72
"200734NE80317",Motor_Cycle_Rider,Male,16
"200734NE80337",Car_Passenger,Female,56
"200734NE80337",Car_Driver,Male,56
"200734NE80487",Car_Driver,Male,24
"200734NK23017",Car_Driver,Male,89
"200734NK80067",Pedestrian,Male,53
"200734NK80117",Pedestrian,Male,48
"200734NK80137",Van_Driver,Male,27
"200734NK80347",Motor_Cycle_Passenger,Male,21
"200734NK80377",Car_Passenger,Male,17
"200734NK80397",Pedestrian,Male,29
"200734NK80407",Pedestrian,Male,13
"200734NW80047",Van_Driver,Male,31
"200734NW80097",Car_Driver,Female,61
"200734NW80107",Motor_Cycle_Rider,Male,55
"200734NW80307",HGV_Driver,Male,39
"200734NW80357",Car_Driver,Male,31
"200734NW80477",Car_Driver,Male,44
"200734NW80507",Car_Passenger,Male,22
"200734NW80507",Car_Driver,Male,22
"200734TM80277",HGV_Driver,Male,28
"200734TM80297",Car_Passenger,Female,74
"200734TM80447",HGV_Driver,Male,51
"200734TM80447",Car_Driver,Female,19
"200734WD80057",Car_Driver,Male,18
"200734WD80077",Motor_Cycle_Rider,Male,48
"200734WD80087",Car_Driver,Male,23
"200734WD80247",Car_Driver,Male,22
"200734WD80267",Motor_Cycle_Rider,Male,24
"200734WD80327",Car_Driver,Male,18
"200734WD80387",Car_Driver,Female,28
"200734WD80497",Car_Passenger,Male,25
"200734WN80017",Pedal Cyclist,Male,59
"200734WN80037",Car_Driver,Male,65
"200734WN80177",Car_Passenger,Female,88
"200734WN80197",Motor_Cycle_Passenger,Male,26
"200734WN80417",Car_Driver,Female,28
"200734WN80437",Car_Driver,Male,46
"200734WS80027",Pedestrian,Male,69
"200734WS80217",Car_Driver,Female,58
"200734WS80367",Car_Driver,Female,64
"200734WS80427",Car_Driver,Male,40
"200734WS80457",Car_Driver,Female,17
"200734WS80467",Car_Driver,Male,41
"200734WS80517",Car_Driver,Female,19
"200734WS80527",Car_Driver,Female,29
"2007350011407",Pedestrian,Male,15
"2007350016307",Car_Driver,Female,72
"2007350017307",Car_Driver,Female,20
"2007350033307",Motor_Cycle_Rider,Female,29
"2007350075107",Pedestrian,Female,82
"2007350075107",Pedestrian,Male,82
"2007350077607",Car_Driver,Male,43
"2007350077907",Car_Driver,Female,56
"2007350082707",Pedestrian,Female,15
"2007350103007",Motor_Cycle_Rider,Male,59
"2007350105207",Car_Passenger,Female,27
"2007350105207",Car_Driver,Male,41
"2007350114707",Motor_Cycle_Rider,Male,29
"2007350119707",Pedestrian,Male,50
"2007350127307",Car_Driver,Female,19
"2007350127507",Van_Driver,Male,41
"2007350129907",Motor_Cycle_Rider,Male,17
"2007350141607",Car_Driver,Female,64
"2007350144707",Car_Passenger,Female,Not_Reported
"2007350144707",Car_Driver,Male,51
"2007350152007",Motor_Cycle_Rider,Male,69
"2007350156507",Pedestrian,Male,4
"2007350168507",Car_Passenger,Male,29
"2007350178907",Motor_Cycle_Rider,Male,28
"2007350182607",Car_Passenger,Male,8
"2007350187607",Pedestrian,Male,16
"2007350188307",Car_Passenger,Male,22
"2007350188307",Car_Passenger,Male,22
"2007350224407",Car_Driver,Male,52
"2007350237207",Motor_Cycle_Rider,Male,25
"2007350244507",Pedal Cyclist,Female,60
"2007350250107",Pedestrian,Male,23
"2007350250807",Motor_Cycle_Rider,Male,37
"2007350251107",Other_Vehicle_Occupant,Male,88
"2007350264107",Motor_Cycle_Rider,Male,41
"2007350270607",Pedestrian,Female,13
"2007350274807",Car_Driver,Male,36
"2007350276107",Car_Driver,Male,20
"2007350291007",Car_Driver,Male,86
"2007350295907",Motor_Cycle_Rider,Male,51
"2007350298607",Pedestrian,Female,86
"2007350301207",Motor_Cycle_Rider,Male,43
"2007350322007",Motor_Cycle_Rider,Male,45
"2007350325507",Pedestrian,Female,15
"2007350329207",Pedal Cyclist,Female,69
"2007350336107",Pedestrian,Female,39
"2007350336107",Pedestrian,Female,13
"2007350355207",Car_Driver,Male,85
"2007350359807",Pedal Cyclist,Male,82
"2007350369707",Car_Driver,Male,32
"2007350387207",Car_Driver,Male,30
"2007350387607",HGV_Driver,Male,66
"2007350393607",Car_Driver,Male,81
"2007350398207",Pedal Cyclist,Male,68
"2007350401907",Car_Driver,Female,18
"2007350407707",Pedal Cyclist,Female,33
"2007350407807",Motor_Cycle_Rider,Male,36
"2007350409207",Car_Driver,Male,21
"2007350414507",Motor_Cycle_Rider,Male,34
"2007350430107",Pedestrian,Male,27
"2007350435207",Car_Passenger,Male,21
"2007350451007",Motor_Cycle_Rider,Male,40
"2007350451607",Pedestrian,Female,24
"2007350451607",Pedestrian,Female,4
"2007350452907",Car_Driver,Male,18
"2007350456707",Pedal Cyclist,Male,21
"2007350488207",Motor_Cycle_Rider,Male,26
"2007350500307",Car_Driver,Female,63
"2007350500307",Car_Passenger,Female,68
"2007350506107",Car_Driver,Male,86
"2007350506507",Car_Passenger,Male,31
"2007350506507",Car_Passenger,Female,24
"2007350507107",Car_Driver,Male,31
"2007350507807",Van_Driver,Male,34
"2007350512307",Pedestrian,Male,65
"2007350512807",Pedestrian,Male,41
"2007350519107",Pedal Cyclist,Male,93
"2007350522807",Car_Driver,Male,50
"2007350523307",Motor_Cycle_Rider,Male,41
"2007350543607",HGV_Driver,Male,37
"2007360039425",Car_Driver,Male,32
"2007360039763",Car_Driver,Female,41
"2007360039813",Car_Driver,Male,50
"2007360039864",Car_Driver,Male,92
"2007360040105",Car_Driver,Male,32
"2007360040189",Car_Driver,Male,95
"2007360040282",Car_Driver,Female,40
"2007360040327",Motor_Cycle_Rider,Male,36
"2007360040330",Motor_Cycle_Rider,Male,34
"2007360040371",Pedestrian,Female,81
"2007360040409",Car_Driver,Male,17
"2007360040577",Car_Driver,Male,17
"2007360040677",HGV_Driver,Male,62
"2007360040777",Motor_Cycle_Rider,Male,39
"2007360040946",Car_Driver,Male,35
"2007360040967",Motor_Cycle_Rider,Female,42
"2007360040971",Car_Driver,Female,48
"2007360041036",Motor_Cycle_Rider,Male,61
"2007360041091",Car_Driver,Male,83
"2007360041127",Motor_Cycle_Rider,Male,22
"2007360041189",Pedestrian,Male,19
"2007360041211",Car_Driver,Male,58
"2007360041894",Motor_Cycle_Rider,Male,43
"2007360041991",Car_Passenger,Female,57
"2007360042049",HGV_Driver,Male,24
"2007360042055",Car_Passenger,Female,80
"2007360042128",Car_Driver,Male,34
"2007360042129",Car_Driver,Male,18
"2007360042130",Pedal Cyclist,Male,32
"2007360042155",Pedestrian,Male,45
"2007360042341",Motor_Cycle_Rider,Male,37
"2007360042641",Pedestrian,Male,27
"2007360042678",Car_Driver,Male,70
"2007360042740",Motor_Cycle_Rider,Male,35
"2007360042805",Car_Driver,Female,20
"2007360042825",Pedestrian,Male,37
"2007360042842",Car_Driver,Male,25
"2007360043078",Motor_Cycle_Rider,Male,63
"2007360043279",Car_Passenger,Male,19
"2007360043279",Car_Driver,Male,19
"2007360043365",Car_Driver,Male,64
"2007360043489",Car_Driver,Male,25
"2007360043764",Car_Driver,Female,17
"2007360043887",Motor_Cycle_Rider,Male,25
"2007360043920",Car_Driver,Male,58
"2007360044016",Car_Driver,Male,35
"2007360044107",Car_Driver,Male,19
"2007360044121",Car_Driver,Male,20
"2007360044288",Motor_Cycle_Passenger,Male,17
"2007360044401",Motor_Cycle_Passenger,Female,56
"2007360044506",Car_Driver,Female,19
"2007360044506",Car_Passenger,Male,17
"2007360044546",Pedal Cyclist,Female,43
"2007360044551",Motor_Cycle_Rider,Male,35
"2007360044618",Pedestrian,Male,77
"2007360044890",Motor_Cycle_Rider,Female,24
"200737B027126",Pedestrian,Male,15
"200737B027132",Car_Driver,Male,24
"200737B027134",Car_Driver,Male,34
"200737B027329",Car_Driver,Female,21
"200737B027599",Car_Driver,Male,23
"200737B027603",Car_Driver,Male,28
"200737B027631",HGV_Driver,Male,44
"200737B027895",Car_Passenger,Female,61
"200737B027895",Car_Driver,Male,86
"200737B027923",Car_Driver,Male,89
"200737B028182",Motor_Cycle_Rider,Male,31
"200737B028266",Car_Driver,Female,18
"200737B028279",Car_Driver,Female,20
"200737B028391",Motor_Cycle_Rider,Male,51
"200737B028524",Motor_Cycle_Rider,Male,30
"200737B028630",Pedestrian,Female,70
"200737B029304",Pedal Cyclist,Male,45
"200737B029435",Other_Vehicle_Occupant,Male,47
"200737B029502",Motor_Cycle_Rider,Male,54
"200737B029701",Pedestrian,Female,81
"200737B029754",Car_Driver,Male,41
"200737G021880",Car_Driver,Male,41
"200737G021936",Car_Passenger,Female,8
"200737G021936",Car_Passenger,Male,30
"200737G022154",Motor_Cycle_Rider,Male,48
"200737G022362",HGV_Driver,Male,38
"200737G022491",Car_Passenger,Female,82
"200737G023648",Car_Passenger,Female,18
"200737G023860",Car_Driver,Male,24
"200737G023860",Car_Passenger,Female,19
"200737G023873",Pedestrian,Male,29
"200737G024014",Car_Passenger,Female,15
"200737L014026",Car_Driver,Male,24
"200737L014108",Pedal Cyclist,Female,6
"200737L014318",Motor_Cycle_Rider,Female,24
"200737L014359",Motor_Cycle_Rider,Male,21
"200737L014431",Car_Passenger,Female,58
"200737L014662",Pedal Cyclist,Male,84
"200737L014931",Car_Driver,Female,52
"2007400B00016",Car_Passenger,Male,75
"2007400B00142",Pedestrian,Female,58
"2007400B00279",Car_Driver,Female,69
"2007400B00695",Pedestrian,Male,43
"2007400B01022",Car_Driver,Male,39
"2007400B01046",Pedestrian,Female,85
"2007400B01393",Car_Passenger,Female,42
"2007400B02311",Pedestrian,Male,55
"2007400C00303",Pedal Cyclist,Male,9
"2007400C01971",Pedestrian,Female,29
"2007400D00012",Other_Vehicle_Occupant,Male,68
"2007400D00141",Car_Driver,Male,27
"2007400D00459",Car_Driver,Male,23
"2007400D00546",Car_Passenger,Male,20
"2007400D00902",Car_Driver,Female,84
"2007400D01005",Car_Driver,Male,31
"2007400D01042",Pedestrian,Male,70
"2007400D01359",Car_Driver,Male,38
"2007400D01555",Car_Driver,Male,29
"2007400D01836",Car_Driver,Male,23
"2007400D02156",Car_Driver,Female,62
"2007400D02157",Car_Driver,Male,47
"2007400D02886",Pedestrian,Male,78
"2007400D02896",Car_Passenger,Female,20
"2007400D03266",Car_Driver,Male,42
"2007400D03459",Motor_Cycle_Rider,Male,51
"2007400D03800",Pedestrian,Male,77
"20074100A0002",Car_Driver,Female,40
"20074100A0002",Car_Driver,Male,55
"20074100A0004",Motor_Cycle_Rider,Male,17
"20074100A0025",Car_Driver,Male,20
"20074100A0406",Car_Passenger,Male,28
"20074100A0539",Car_Driver,Male,18
"20074100A0547",Pedal Cyclist,Male,55
"20074100B0546",Car_Driver,Female,19
"20074100B0821",Pedal Cyclist,Male,34
"20074100B0902",Car_Driver,Male,25
"20074100C0002",Car_Driver,Male,50
"20074100C0008",Pedestrian,Male,75
"20074100C0033",Car_Passenger,Male,55
"20074100C1190",Car_Driver,Female,57
"20074100D0034",Car_Passenger,Male,16
"20074100D0156",Other_Vehicle_Occupant,Female,80
"20074100D0158",Motor_Cycle_Rider,Male,40
"20074100D0367",Car_Driver,Male,33
"20074100D0687",Car_Driver,Male,58
"20074100E0001",Motor_Cycle_Rider,Male,42
"20074100F4004",Car_Driver,Male,20
"20074100F4005",Pedestrian,Female,82
"20074100F4074",Car_Driver,Male,45
"20074100F4543",Motor_Cycle_Rider,Male,21
"20074100F4591",Pedestrian,Male,55
"20074100F5006",Motor_Cycle_Rider,Male,42
"20074100F5226",Car_Passenger,Female,66
"20074100G0037",Car_Driver,Male,28
"20074100G0323",Pedal Cyclist,Female,46
"20074100G0485",Car_Driver,Female,86
"20074100G0574",Car_Driver,Male,31
"20074100G0577",Pedal Cyclist,Male,80
"20074100J2070",Pedestrian,Male,75
"20074100J2136",Motor_Cycle_Rider,Male,81
"20074100J2257",Pedestrian,Male,10
"20074100J2309",Car_Driver,Female,20
"20074100J2549",Car_Driver,Male,75
"20074100K0106",Pedestrian,Male,83
"20074100K0176",Car_Driver,Male,37
"20074100K0269",Car_Passenger,Female,16
"20074100K0618",Pedestrian,Female,69
"20074100T1174",Bus_Passenger,Male,38
"20074100T2036",Pedestrian,Male,25
"20074100T2052",Pedestrian,Male,46
"20074100T2074",Motor_Cycle_Rider,Male,55
"20074100T3004",HGV_Driver,Male,56
"20074100T3032",Motor_Cycle_Rider,Male,29
"20074100T3162",Car_Driver,Male,47
"20074100T3190",Car_Driver,Male,32
"20074100T3220",Car_Driver,Male,49
"200742I003301",Pedestrian,Male,59
"200742I013601",Motor_Cycle_Rider,Male,17
"200742I017001",Motor_Cycle_Rider,Male,21
"200742I017101",Motor_Cycle_Rider,Male,46
"200742I019601",Car_Passenger,Male,19
"200742I025401",Motor_Cycle_Rider,Male,39
"200742I039502",Pedestrian,Female,17
"200742I041902",Car_Passenger,Female,3
"200742I041902",Car_Driver,Male,79
"200742I042002",Pedestrian,Female,82
"200742I051802",Car_Driver,Male,21
"200742I068202",Car_Passenger,Female,67
"200742I091602",Pedestrian,Male,80
"200742I109603",Motor_Cycle_Rider,Male,44
"200742I109603",Motor_Cycle_Rider,Male,40
"200742I110603",Car_Passenger,Male,20
"200742I110903",Pedestrian,Male,27
"200742I117703",Car_Driver,Male,63
"200742I143404",Motor_Cycle_Rider,Male,28
"200742I144604",Pedal Cyclist,Male,37
"200742I145904",Pedestrian,Female,20
"200742I150004",Pedestrian,Male,20
"200742I162705",Car_Passenger,Male,24
"200742I162705",Car_Driver,Female,24
"200742I164605",Car_Driver,Male,63
"200742I167805",Motor_Cycle_Rider,Male,27
"200742I168105",Motor_Cycle_Rider,Male,36
"200742I177705",Car_Passenger,Male,16
"200742I177705",Car_Passenger,Male,15
"200742I177705",Car_Passenger,Male,15
"200742I183105",Car_Driver,Male,31
"200742I194905",Car_Driver,Male,63
"200742I217406",Car_Passenger,Male,70
"200742I217406",Car_Passenger,Female,72
"200742I220506",Pedestrian,Male,24
"200742I227906",Car_Passenger,Female,91
"200742I236106",Motor_Cycle_Rider,Male,38
"200742I245306",Car_Driver,Male,17
"200742I250807",Car_Driver,Male,29
"200742I259307",Car_Driver,Female,80
"200742I259307",Car_Passenger,Male,82
"200742I263307",HGV_Driver,Male,33
"200742I263407",Motor_Cycle_Rider,Male,46
"200742I268607",Motor_Cycle_Rider,Male,41
"200742I270807",Motor_Cycle_Passenger,Male,11
"200742I284907",Pedestrian,Male,17
"200742I288307",Car_Passenger,Female,90
"200742I303607",Motor_Cycle_Rider,Male,53
"200742I305008",Pedestrian,Female,53
"200742I315808",Car_Driver,Male,64
"200742I319708",Car_Driver,Male,60
"200742I326308",Pedestrian,Male,60
"200742I326708",Car_Passenger,Male,22
"200742I329608",Car_Passenger,Male,18
"200742I336508",HGV_Driver,Male,33
"200742I336608",Motor_Cycle_Rider,Male,22
"200742I343808",Motor_Cycle_Rider,Male,34
"200742I356209",Motor_Cycle_Rider,Male,42
"200742I358009",Pedal Cyclist,Male,57
"200742I358109",Pedal Cyclist,Male,48
"200742I360309",Motor_Cycle_Rider,Male,19
"200742I366809",Motor_Cycle_Rider,Male,26
"200742I378709",Motor_Cycle_Rider,Male,29
"200742I378709",Motor_Cycle_Rider,Male,41
"200742I390009",Pedestrian,Male,23
"200742I390109",Car_Passenger,Female,87
"200742I400310",Motor_Cycle_Rider,Male,28
"200742I401310",Car_Passenger,Female,21
"200742I413510",Motor_Cycle_Rider,Male,39
"200742I429710",Motor_Cycle_Rider,Male,30
"200742I432310",Motor_Cycle_Rider,Male,49
"200742I432910",Pedal Cyclist,Male,55
"200742I443911",Car_Driver,Male,51
"200742I461311",Van_Passenger,Male,18
"200742I475711",Pedal Cyclist,Male,13
"200742I479211",Car_Driver,Male,60
"200742I484011",Car_Driver,Male,17
"200742I498912",Car_Driver,Male,27
"200742I504412",Car_Passenger,Female,26
"200742I508212",Motor_Cycle_Rider,Male,28
"200742I509712",Car_Passenger,Male,18
"200742I527312",Other_Vehicle_Occupant,Female,7
"200742I541212",Car_Driver,Female,40
"200743N001047",Pedestrian,Female,17
"200743N001107",Car_Driver,Male,27
"200743N001117",Pedestrian,Male,86
"200743N002017",Bus_Passenger,Male,30
"200743N002017",Bus_Passenger,Female,76
"200743N002047",Car_Driver,Female,18
"200743N002057",Pedal Cyclist,Male,81
"200743N003067",Van_Passenger,Male,35
"200743N012127",Car_Passenger,Female,83
"200743N016097",Car_Driver,Male,38
"200743N019067",Car_Driver,Female,55
"200743N020057",Car_Driver,Female,73
"200743N024037",Motor_Cycle_Rider,Male,40
"200743N030067",Car_Driver,Male,34
"200743N034047",Car_Driver,Male,30
"200743N038087",Pedestrian,Female,80
"200743N061097",Pedestrian,Female,18
"200743N080087",Pedal Cyclist,Male,34
"200743N082067",Motor_Cycle_Rider,Male,37
"200743N089127",Pedestrian,Female,82
"200743N097097",Pedestrian,Male,5
"200743N100077",Car_Driver,Female,31
"200743N130077",Car_Driver,Male,43
"200743N133017",Pedestrian,Female,69
"200743N152037",Motor_Cycle_Rider,Male,26
"200743N194037",Car_Driver,Male,30
"200743N233057",HGV_Driver,Male,30
"200743N233057",HGV_Passenger,Female,38
"200743N233057",HGV_Driver,Male,58
"200743N244117",Car_Driver,Female,39
"200743N250117",Car_Driver,Male,64
"200743N251117",Car_Driver,Female,47
"200743P001097",Motor_Cycle_Rider,Male,39
"200743P008107",HGV_Driver,Male,63
"200743P016017",Pedestrian,Male,44
"200743P021047",Car_Driver,Male,21
"200743P038087",Car_Passenger,Male,19
"200743P038087",Car_Driver,Male,21
"200743P040127",Car_Driver,Male,18
"200743P063017",Pedestrian,Female,15
"200743P070067",Motor_Cycle_Rider,Female,42
"200743P080047",Motor_Cycle_Rider,Male,34
"200743P083117",Car_Driver,Male,31
"200743P113097",Car_Passenger,Female,76
"200743P132107",Pedal Cyclist,Female,47
"200743P133117",Pedestrian,Female,66
"200743P138037",Motor_Cycle_Rider,Male,41
"200743P138107",Pedestrian,Male,32
"200743P148047",Pedal Cyclist,Male,22
"200743P162047",Motor_Cycle_Rider,Male,59
"200743P168087",Van_Driver,Male,42
"200743P182117",Pedestrian,Male,13
"200743P203077",Car_Passenger,Female,0
"200743P203077",Car_Driver,Female,28
"200743P209017",Pedal Cyclist,Male,52
"200743P215037",Pedestrian,Female,80
"200743P231117",Pedestrian,Female,60
"200743P261107",Pedestrian,Male,27
"200743P268087",Pedal Cyclist,Male,60
"200743P268127",Car_Driver,Male,22
"200743P273107",Pedal Cyclist,Female,17
"200743P276117",Car_Driver,Female,24
"200743P291027",Pedestrian,Male,84
"200743P299027",Pedestrian,Male,68
"200743P299077",Car_Driver,Male,37
"200743P319107",Car_Driver,Female,79
"200743R001037",Car_Driver,Male,31
"200743R037027",Car_Passenger,Female,16
"200743R046087",Pedal Cyclist,Male,46
"200743R058077",Motor_Cycle_Passenger,Female,28
"200743R058077",Motor_Cycle_Rider,Male,34
"200743R101037",Car_Driver,Male,26
"200743R104047",Pedestrian,Female,21
"200743R109117",Car_Passenger,Female,92
"200743R117047",Pedestrian,Male,35
"200743R117107",Car_Passenger,Male,39
"200743R136077",Motor_Cycle_Rider,Male,46
"200743R196057",Car_Driver,Female,25
"200743R215017",Pedestrian,Male,23
"200743R242017",Pedestrian,Female,54
"200743R243127",Car_Driver,Male,72
"200743R275077",Car_Driver,Female,25
"200743R311107",Car_Driver,Male,70
"200743S001017",Car_Passenger,Male,14
"200743S003027",Pedestrian,Male,21
"200743S022087",Car_Driver,Male,22
